Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Malaysia,MYS,Control of Corruption: Estimate,CC.EST,0.383064538,0.363078088,0.286160767,0.246729285,0.315719813,0.323187053,0.170079783,0.213225633,0.166801289,-0.090506412,-0.093942709,0.057084449,0.022571575,0.213312954,0.333291233,0.396689087,0.181794137,0.027578535,-0.005901465,0.300330877,0.233307585,0.229109854,0.146786317,0.249183893
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,0.536282718,0.754812837,0.992942393,0.921506047,1.041067839,1.045752048,1.043389082,1.237691164,1.22411561,1.050227165,0.895370305,1.046478391,0.986756742,0.906338155,0.99309361,1.146777391,0.916933775,0.817642927,0.777292728,1.053842545,0.967821717,1.02247262,0.95354408,0.993270576
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.57122016,-0.038123466,0.092691198,0.539594114,0.485534877,0.348003983,0.566449165,0.288379699,0.193307161,0.108542368,-0.04166092,0.143352136,0.077409767,-0.005212402,0.051791593,0.266619146,0.253947318,0.129485935,0.111208953,0.247989401,0.146066397,0.124463096,0.058753986,0.140358165
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,0.784644604,0.702356517,0.528833687,0.520823359,0.591819644,0.461175561,0.634848475,0.5365358,0.504324913,0.286812037,0.269758821,0.611249983,0.547134578,0.477169961,0.567808211,0.799231291,0.704775095,0.663995385,0.671274364,0.575907409,0.547572374,0.66661346,0.714465439,0.64400661
Malaysia,MYS,Rule of Law: Estimate,RL.EST,0.521090984,0.28235504,0.195348084,0.393110812,0.466075152,0.458940268,0.433445394,0.449109823,0.366876483,0.247283861,0.373885453,0.39389044,0.402631521,0.379769444,0.341402948,0.524190724,0.402314872,0.38782391,0.386965662,0.529128134,0.491362244,0.572214603,0.532973886,0.561897993
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,-0.181069866,-0.42195484,-0.421082169,-0.492929816,-0.457673877,-0.235716462,-0.146773517,-0.543147862,-0.523537278,-0.563192904,-0.503894746,-0.499948204,-0.474874914,-0.346539199,-0.339679241,-0.360291034,-0.391466588,-0.41695103,-0.3988671,-0.100061126,-0.047836483,-0.155352876,-0.165285885,-0.002093449
Maldives,MDV,Control of Corruption: Estimate,CC.EST,-0.322940558,-0.288014978,-0.233863086,-0.085250728,-0.07650464,-0.283400595,-0.428582311,-0.602049053,-0.859824717,-0.819709837,-0.667673528,-0.539183974,-0.552542269,-0.697819233,-0.740246713,-0.364196092,-0.480370641,-0.654233754,-0.798738897,-0.875025868,-0.263243586,-0.339506418,-0.379969805,-0.401500523
Maldives,MDV,Government Effectiveness: Estimate,GE.EST,0.901294231,0.902549386,0.872710645,0.834610283,0.576729536,0.374004453,0.239869893,0.170649603,0.123870969,-0.214934409,-0.436706126,-0.191209465,-0.293437421,-0.186561584,-0.303844124,-0.339365959,-0.325764835,-0.282985687,-0.451421916,-0.492414594,-0.195732102,-0.13092418,0.324197561,-0.13417545
Maldives,MDV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.882181823,1.115919352,1.180719733,1.07719624,1.032264709,0.501932442,0.811711967,0.758358777,0.083186485,-0.164438739,-0.229707628,-0.166243851,-0.242630184,-0.365171462,0.125037372,0.679096162,0.411403716,0.408033192,0.224531189,0.082971118,0.027608531,0.362981379,0.534778357,0.667752326
Maldives,MDV,Regulatory Quality: Estimate,RQ.EST,1.026670456,1.009523869,0.98718679,0.939704359,0.926884115,-0.015420588,0.516670823,0.406536967,0.056400053,-0.373797566,-0.38104254,-0.38403827,-0.38474986,-0.401814729,-0.457175404,-0.374468446,-0.432607949,-0.495872647,-0.437854588,-0.531163573,-0.551773667,-0.588554084,-0.613875866,-0.657294631
Maldives,MDV,Rule of Law: Estimate,RL.EST,0.01748983,-0.17673704,0.253678381,-0.069341622,0.079446733,-0.298393637,0.09036915,-0.034912698,-0.131116077,-0.171761319,-0.151592925,-0.319186181,-0.542268932,-0.544501007,-0.748006761,-0.520292759,-0.587077856,-0.394261837,-0.63834554,-0.55726546,-0.411952257,-0.303693801,-0.186269343,-0.027355907
Maldives,MDV,Voice and Accountability: Estimate,VA.EST,-0.660230458,-0.674291372,-0.758386791,-0.839590251,-0.999485612,-1.19482708,-0.979869902,-1.005972266,-0.927418411,-0.301234484,-0.048458017,-0.062693395,-0.156640366,-0.468655318,-0.459633738,-0.372204363,-0.517903209,-0.732977569,-0.741155207,-0.675655544,-0.463619083,-0.323318839,-0.229317337,-0.243848056
Mali,MLI,Control of Corruption: Estimate,CC.EST,-0.782561779,-0.899157166,-0.8785097,-0.724597514,-0.744711637,-0.677577555,-0.50025326,-0.479206234,-0.426211745,-0.537264764,-0.680893421,-0.676808715,-0.648009062,-0.831212103,-0.792035818,-0.750901997,-0.704286695,-0.677368283,-0.6660133,-0.711567581,-0.705255508,-0.801557362,-0.888018608,-0.879449666
Mali,MLI,Government Effectiveness: Estimate,GE.EST,-0.998445451,-1.173520446,-1.056840181,-0.698373139,-0.724401772,-0.792874515,-0.719699025,-0.760136187,-0.760422826,-0.78501749,-0.797493637,-0.847448468,-0.796498656,-0.983055294,-0.899003386,-1.084056735,-0.959288061,-1.026530385,-0.964599192,-1.025983214,-1.099251866,-1.18722105,-1.251992822,-1.196823478
Mali,MLI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.365160435,0.426935762,0.240109742,0.410831213,0.257701814,0.452396661,0.173916295,0.414196908,0.230479196,0.209998891,-0.075577624,-0.182899222,-0.708379745,-2.034328699,-1.722162127,-1.713988781,-1.682771206,-1.612848759,-1.903490663,-2.084461451,-2.214205742,-2.14628768,-2.332805395,-2.479408979
Mali,MLI,Regulatory Quality: Estimate,RQ.EST,-0.5258044,-0.314075172,-0.330477774,-0.578485012,-0.577274203,-0.527328253,-0.559557259,-0.458761305,-0.39016974,-0.42413795,-0.408670276,-0.483745784,-0.404689968,-0.427046448,-0.519340336,-0.633841455,-0.633086145,-0.639129579,-0.616949379,-0.600795805,-0.623046398,-0.673809767,-0.634793401,-0.634121776
Mali,MLI,Rule of Law: Estimate,RL.EST,-0.296910822,-0.227835923,-0.241970614,-0.26400432,0.030082576,-0.194137424,-0.140042946,-0.287434399,-0.182401553,-0.319483638,-0.363101393,-0.447257936,-0.500218213,-0.66488874,-0.747100413,-0.635085225,-0.751449585,-0.798813403,-0.793805599,-0.815356374,-0.864916384,-0.950111389,-0.919275939,-0.999322295
Mali,MLI,Voice and Accountability: Estimate,VA.EST,0.012142762,-0.067682624,-0.045737434,0.280810177,0.33616522,0.248863772,0.24793382,0.297409028,0.225390598,0.202510953,0.069614761,0.158107549,0.167899787,-0.495530128,-0.28450796,-0.161109298,-0.197715268,-0.182319134,-0.211932972,-0.32770136,-0.442345589,-0.735177457,-0.777718246,-0.902199984
Malta,MLT,Control of Corruption: Estimate,CC.EST,0.478994995,0.52776742,0.921760798,0.774747252,0.918518543,0.831408501,0.816374123,1.002685428,1.015983105,0.987337589,0.766730249,0.784824491,0.758895993,0.935569167,0.976357043,0.846917331,0.864346921,0.68373704,0.703422308,0.547609329,0.21003823,0.342205673,0.293049514,0.238677815
Malta,MLT,Government Effectiveness: Estimate,GE.EST,0.927289665,0.892576635,1.050507784,1.050148249,0.879186869,0.779151678,0.817258954,1.018626571,1.199974537,1.271209955,1.169943213,1.187473178,1.189651132,1.240838885,1.252030611,1.024221182,0.820002913,0.921830893,0.968663752,0.931033909,0.824310184,0.994383156,0.853372395,0.804390192
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.325201988,1.426385522,1.586208701,1.598263383,1.547776222,1.317642331,1.380357146,1.231257558,1.269631863,1.27317667,1.249360085,1.253456235,1.06393671,1.065075159,1.042757869,1.125496984,1.05367744,1.066459775,1.238307238,1.271421313,1.013528109,0.998400986,0.887379706,0.913422585
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,0.967723608,1.012163877,1.100150585,1.060881257,1.148790598,1.124591827,1.060323238,1.114864707,1.144415736,1.201978564,1.364444613,1.42860508,1.334326267,1.321319699,1.290717721,1.078362703,1.153905511,1.143844724,1.271285772,1.327443004,0.938031852,1.210128903,0.801096201,0.674093783
Malta,MLT,Rule of Law: Estimate,RL.EST,1.053969502,1.26121223,1.364152908,1.474942684,1.539959669,1.313317418,1.415869355,1.555626631,1.612925768,1.613659978,1.473655939,1.410112262,1.27858007,1.338508248,1.325734019,1.191220164,1.106397867,0.967930019,1.110819697,1.019527435,0.921010733,0.88351953,0.836222589,0.787202716
Malta,MLT,Voice and Accountability: Estimate,VA.EST,1.166311741,1.136850238,1.191570759,1.167907596,1.34463799,1.372729182,1.233854294,1.203782439,1.242634654,1.249736071,1.152721167,1.167212605,1.143347025,1.165387988,1.156572461,1.184292436,1.202827215,1.196370125,1.171136737,1.100830078,1.080018401,1.118638515,1.071459293,1.076771259
Marshall Islands,MHL,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.316166282,-0.6469087,-0.822250843,-0.764792681,-0.689701557,-0.716677845,-0.306141883,-0.224154845,-0.000668602,-0.014499437,0.648119211,0.706911266,0.775618434,0.348221093,0.367132217,0.467345566,0.416723073,0.385005087
Marshall Islands,MHL,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.682056785,-1.004612088,-1.238146901,-1.280481458,-1.348531127,-1.141012549,-1.58569324,-1.51806283,-1.696795583,-1.78574574,-0.325431675,-0.201123819,-0.162584394,-0.182951793,-0.166344985,0.117472954,0.024143923,0.230687335
Marshall Islands,MHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,1.169785261,1.131853342,1.070744872,1.040722609,1.088965535,1.012082815,1.385001779,1.153065562,1.061803818,1.026400208,1.054114819,0.989585757,1.002985954,0.834963679,1.034585953,0.998590291,1.175102472,0.983442307,0.933938026,1.056267262
Marshall Islands,MHL,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-0.297008544,-0.945403099,-0.907076895,-1.043946028,-1.221962571,-1.236856818,-1.012740016,-1.058615327,-1.114945292,-1.003489852,-0.98415184,-0.890493035,-0.951291859,-0.797005653,-0.726854742,-0.670987487,-0.648921907,-0.394462466
Marshall Islands,MHL,Rule of Law: Estimate,RL.EST,-0.202153459,-0.161209628,0.839712262,0.833945811,0.83328414,0.826330423,0.498723,0.627963364,0.873276591,0.790415227,0.33556205,0.404105574,0.172931656,0.106395051,0.244046077,-0.200024933,0.001735711,0.117478736,0.28780067,0.163996771,0.458869159,0.595379114,0.769646406,0.725977838
Marshall Islands,MHL,Voice and Accountability: Estimate,VA.EST,1.22604835,1.24346602,1.255909681,1.228395581,1.216563106,1.195130348,1.186263919,1.164476037,1.158912063,1.188147068,1.132050514,1.112287641,1.129664183,1.103285909,1.186988592,1.154853702,1.178844929,1.191460133,1.189863443,1.123436809,1.085237503,1.130495667,1.096600771,1.102054238
Martinique,MTQ,Control of Corruption: Estimate,CC.EST,0.869897187,0.883366406,0.861537576,0.850210369,0.854120076,0.885075033,0.789309144,0.775587142,0.784966588,0.797165334,0.832615554,0.815264821,0.791372001,0.779971004,0.778301716,1.220708609,1.151810765,1.159555912,1.171758413,1.179165602,1.176592231,0.632469475,0.638071477,0.632126808
Martinique,MTQ,Government Effectiveness: Estimate,GE.EST,0.901294231,0.902549386,0.872710645,0.834610283,0.834165394,0.836637974,0.756149113,0.762647867,0.736258447,0.755960941,0.757531345,0.743974686,0.735755622,0.741758704,0.7484864,0.693638563,0.70276475,0.747481942,1.05680418,1.050949931,1.034882426,0.912028015,0.916736841,0.943713784
Martinique,MTQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.264631718,0.274148971,0.486361712,0.547456384,0.851720035,1.25454545,1.189666033,1.104799986,1.085738063,0.592086017,0.401251554,0.395871073,0.618969917,0.581581712,0.626667917,0.913897812,0.961817384,0.975613654,0.98148948,0.955986977,0.752166986,0.604191601,0.630220294,0.636192322
Martinique,MTQ,Regulatory Quality: Estimate,RQ.EST,1.026670456,1.009523869,0.98718679,0.939704359,0.926884115,0.811198771,0.864074349,0.855286777,0.877206326,0.894702375,0.90409261,0.891692638,0.876391232,0.839919209,0.840776086,1.23212266,1.271965504,1.229950666,1.199921489,1.187329054,1.221926212,0.93036598,0.946981251,0.972116888
Martinique,MTQ,Rule of Law: Estimate,RL.EST,1.210201263,1.209021807,1.230997324,1.209135413,0.965852797,0.966147006,0.847438395,0.810431302,0.826464057,0.847226143,0.856926978,0.847112179,0.829746902,0.834794283,0.842209876,0.019607974,-0.080394201,0.811983705,0.814451456,0.816888571,0.542384148,0.622582138,0.635673702,0.692453921
Martinique,MTQ,Voice and Accountability: Estimate,VA.EST,0.74010855,0.732589126,0.722100437,0.67772913,0.726204634,0.784279644,0.654332459,0.548463166,0.517305076,0.525152504,0.523868263,0.54657346,0.559783816,0.57523632,0.562124491,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Control of Corruption: Estimate,CC.EST,-0.555694163,-0.515584171,-0.486816674,-0.083033614,-0.074341983,-0.365095526,-0.535383821,-0.74640882,-0.576470912,-0.785068154,-0.608217955,-0.71273458,-0.641656637,-0.793573499,-0.846679747,-0.932531476,-0.939487815,-0.76229012,-0.77436024,-0.812102079,-0.8657974,-0.815018535,-0.84181273,-0.798844755
Mauritania,MRT,Government Effectiveness: Estimate,GE.EST,-0.1241927,-0.09906432,-0.142841607,-0.231615514,-0.195578113,-0.591200113,-0.32175526,-0.900613666,-0.924703121,-1.00329864,-0.925685346,-0.985421479,-0.961429834,-0.914369822,-0.993353546,-0.990728557,-1.06688118,-0.852689743,-0.80409348,-0.825167,-0.609396577,-0.838932753,-0.77517581,-0.701024175
Mauritania,MRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.368493199,0.352811933,0.345234483,0.3820467,0.059730738,-0.166340142,-0.224495947,0.240350217,-0.279368013,-0.643881679,-0.882854044,-1.076169848,-1.173678875,-1.133991718,-1.014761448,-0.589508355,-0.635684848,-0.748691559,-0.629497826,-0.632418096,-0.562930703,-0.700950503,-0.555529892,-0.507473767
Mauritania,MRT,Regulatory Quality: Estimate,RQ.EST,-0.401735693,-0.452446401,-0.316572756,0.172739282,-0.160814732,-0.149925396,-0.376651973,-0.466557533,-0.494043827,-0.678380013,-0.711697698,-0.843002915,-0.801002622,-0.652322829,-0.67119503,-0.832643926,-0.912680149,-0.788824499,-0.82117039,-0.865196943,-0.82778126,-0.894477546,-1.077205062,-1.062217236
Mauritania,MRT,Rule of Law: Estimate,RL.EST,-0.503623307,-0.457131624,-0.405623823,-0.486519575,-0.616726696,-0.757936656,-0.725180209,-0.79064399,-0.702090204,-1.160151958,-0.814965606,-0.897638857,-0.929718733,-0.939481437,-1.008838177,-0.873080671,-0.891843855,-0.745787799,-0.619425774,-0.707490385,-0.60823971,-0.605059206,-0.686039746,-0.658643126
Mauritania,MRT,Voice and Accountability: Estimate,VA.EST,-0.567770183,-0.711399913,-0.789923966,-0.793843627,-0.76457721,-1.131420732,-0.912761688,-0.851902544,-0.666273534,-0.942664027,-0.924538612,-0.90926522,-0.927596331,-0.910916328,-0.959419847,-0.895695508,-0.888245821,-0.774358869,-0.801386774,-0.868351042,-0.800371826,-0.825767577,-0.766241491,-0.727800727
Mauritius,MUS,Control of Corruption: Estimate,CC.EST,0.034662131,0.221581787,0.198928252,0.328717023,0.192945927,0.152764663,0.219137654,0.273244053,0.350999236,0.440310746,0.46592325,0.482350141,0.463920891,0.252168298,0.252099127,0.317963988,0.223687053,0.107061319,0.156746864,0.186878189,0.209806874,0.441281766,0.442428768,0.412719399
Mauritius,MUS,Government Effectiveness: Estimate,GE.EST,0.202324584,0.323917389,0.430507243,0.371119827,0.741625965,0.693027318,0.617250144,0.702901244,0.750295639,0.825089991,0.799901664,0.905523717,0.882513642,1.040007114,0.916983843,1.15049386,1.126574993,1.019152761,0.959278524,0.894913614,0.86232549,0.85125798,0.810911179,0.750284731
Mauritius,MUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.089375615,0.967956066,0.754748404,1.116654158,1.009414434,0.974532723,1.027748823,0.780889988,0.879288077,0.890551448,0.707766652,0.640258789,0.946499407,0.971312404,0.944801748,0.667965949,0.988632321,0.999218166,0.962364137,0.859399259,0.801905751,0.872974157,0.832465351,0.835721731
Mauritius,MUS,Regulatory Quality: Estimate,RQ.EST,-0.116350427,0.127370343,0.373216748,0.303823948,0.431313217,0.391610295,0.412572384,0.46688959,0.46771723,0.742279768,0.756105363,0.801979423,0.767549992,0.931618333,0.89288491,1.196946621,1.136690974,1.094851136,1.049880505,1.043949246,1.01627028,1.181130648,1.159215689,1.166106105
Mauritius,MUS,Rule of Law: Estimate,RL.EST,0.895846069,1.017152309,0.944507837,1.000080705,0.924558163,0.899706066,0.941242993,0.830360055,0.851229131,0.938418508,0.897427082,0.887274206,0.935304999,1.02395618,0.966420889,0.94889307,0.843326032,0.68738234,0.668395758,0.709945679,0.696283937,0.890954435,0.846016705,0.799989045
Mauritius,MUS,Voice and Accountability: Estimate,VA.EST,0.852914512,1.007172227,0.9825176,0.788582921,0.85199517,0.840148866,0.83283937,0.909173727,0.886209965,0.863871872,0.822893023,0.789677262,0.795731783,0.880852997,0.928681612,0.939650774,0.826210618,0.818056881,0.788672626,0.738156199,0.755292833,0.704483211,0.659452975,0.601032436
Mexico,MEX,Control of Corruption: Estimate,CC.EST,-0.512428641,-0.389923036,-0.073860303,-0.250572264,-0.241587132,-0.389334857,-0.344179541,-0.325125188,-0.341457367,-0.309849888,-0.365960121,-0.439748138,-0.474737763,-0.484527588,-0.59152025,-0.842649996,-0.888690233,-0.850071728,-0.951904118,-0.948684394,-0.917184711,-0.921504736,-1.020310044,-1.011866212
Mexico,MEX,Government Effectiveness: Estimate,GE.EST,0.225326702,0.384369582,0.276181936,0.218386546,0.131819323,0.075833812,0.031416982,0.050471161,0.136410132,0.160689965,0.141515777,0.096291386,0.252327204,0.296199024,0.302665353,0.134463102,0.117857642,0.027869176,-0.065339759,-0.292913616,-0.306652963,-0.26993987,-0.342298776,-0.280898958
Mexico,MEX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.925459146,-0.423062265,-0.200209871,-0.058308262,-0.116878085,-0.21408245,-0.445820868,-0.636888444,-0.729851604,-0.804012358,-0.686627805,-0.726463437,-0.667768598,-0.662454188,-0.714223802,-0.853918791,-0.801780105,-0.633718133,-0.806073427,-0.673981011,-0.843628824,-0.791369319,-0.688360929,-0.691959739
Mexico,MEX,Regulatory Quality: Estimate,RQ.EST,0.131712973,0.150209352,0.220494196,0.438464433,0.335378051,0.410247594,0.160981357,0.346685439,0.368228048,0.31256935,0.177682906,0.156337783,0.184377462,0.418743193,0.418155193,0.359438211,0.276325017,0.199013442,0.182092488,0.084375463,0.012595196,-0.012910045,-0.251374453,-0.148309499
Mexico,MEX,Rule of Law: Estimate,RL.EST,-0.726646364,-0.532132268,-0.426509559,-0.349208415,-0.377902716,-0.40991047,-0.382989526,-0.472546279,-0.542932212,-0.68928355,-0.562868834,-0.552031338,-0.549887717,-0.535180092,-0.549149871,-0.406367481,-0.454451054,-0.580000639,-0.585919917,-0.641823947,-0.658984363,-0.646558285,-0.806147993,-0.866642535
Mexico,MEX,Voice and Accountability: Estimate,VA.EST,-0.042313021,0.062786311,0.258450001,0.346043468,0.34693712,0.319827616,0.198065519,0.150474414,0.121899016,0.134927571,0.200032845,0.178501576,0.121691875,0.112745345,0.108392298,0.000331484,-0.07534714,-0.067501426,-0.087846942,-0.008581652,0.008883099,-0.026169067,-0.076276742,-0.121708184
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,0.32329455,-0.12089359,-0.104157448,-0.24031949,-0.217524931,-0.219170406,-0.259419352,-0.344322592,-0.12400189,-0.17991735,0.812802196,0.677290916,0.706911266,0.775618434,0.672230363,0.709070802,0.875658691,0.563614368,0.484119058
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,-0.028155174,0.114489794,-0.031808387,-0.533418953,-0.510507524,-0.356076509,-0.469835222,-0.803260207,-0.643046975,-0.568209291,-0.515400052,-0.160680667,-0.046580516,0.416537791,0.163868219,0.097125784,0.358195007,0.302233487,0.379839152
"Micronesia, Fed. Sts.",FSM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,0.629589558,1.003659844,1.134082437,1.131840825,1.150465488,1.16868186,1.287469268,1.209316969,1.101389408,1.150869846,1.102858543,0.984550714,1.017171502,1.036456466,1.161632657,1.315120697,1.034340501,1.118729949,1.202114701,1.210484147
"Micronesia, Fed. Sts.",FSM,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,0.449361145,0.382686883,0.384345442,-0.233671769,-0.521241605,-0.65398711,-0.754009664,-0.911160231,-0.952287197,-0.944317877,-1.053829312,-0.998972118,-0.959161699,-1.003154278,-0.923807919,-0.902161479,-0.891345799,-0.711252928,-0.561271906
"Micronesia, Fed. Sts.",FSM,Rule of Law: Estimate,RL.EST,0.809140563,0.876508176,0.839712262,0.833945811,0.83328414,1.012554407,1.133569241,1.183637261,1.158916712,0.50698024,0.328725517,0.142505497,-0.049869217,0.032678116,0.120530084,-0.244236752,-0.283465952,-0.004067487,0.055400982,0.035041142,0.081636302,0.188530937,0.519451082,0.686108768
"Micronesia, Fed. Sts.",FSM,Voice and Accountability: Estimate,VA.EST,1.113322139,0.980310977,1.007038713,1.023825049,1.035866261,0.786521435,0.949673891,1.065407753,1.058531404,1.086042166,1.074389935,1.050894022,0.997179151,0.977706373,0.996572316,1.110967398,1.134753227,1.147596717,1.14614141,1.123436809,1.146963239,1.129765034,1.113457561,1.130898833
Moldova,MDA,Control of Corruption: Estimate,CC.EST,-0.437426507,-0.399805635,-0.623196244,-0.980350196,-0.884173095,-1.039575577,-0.672625899,-0.643211901,-0.660764515,-0.634429693,-0.701457858,-0.671865046,-0.625150502,-0.614259124,-0.752406657,-0.852723837,-0.936965168,-0.97633189,-0.823586464,-0.746429086,-0.644489229,-0.571009994,-0.468919247,-0.341932297
Moldova,MDA,Government Effectiveness: Estimate,GE.EST,-0.215465322,-0.3405855,-0.535638273,-0.586018622,-0.667013168,-0.845721424,-0.753487408,-0.799711525,-0.832707107,-0.784430802,-0.556257904,-0.656645715,-0.607601762,-0.557920992,-0.397459865,-0.404897392,-0.698470294,-0.673570693,-0.565548003,-0.501230299,-0.440621287,-0.545202792,-0.437882721,-0.307013601
Moldova,MDA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.011292184,0.389240354,-0.42826128,-0.156634763,-0.131324723,-0.219342858,-0.40147987,-0.369664699,-0.014954031,-0.26793316,-0.583599746,-0.381340742,-0.049293749,0.046490479,0.000808572,-0.158987761,-0.32604599,-0.305498779,-0.314989507,-0.402226478,-0.387309909,-0.340128064,-0.205342084,-0.668324411
Moldova,MDA,Regulatory Quality: Estimate,RQ.EST,-0.066545919,-0.106951557,-0.13722226,-0.403108656,-0.41021201,-0.430486381,-0.460677326,-0.348091394,-0.283888221,-0.201783881,-0.144404069,-0.132566243,-0.103003003,-0.11593055,-0.085767806,0.014869669,-0.080935068,-0.133195177,-0.048481759,-0.032315399,-0.047521766,-0.010916068,0.003381098,0.101790711
Moldova,MDA,Rule of Law: Estimate,RL.EST,-0.121130094,-0.063543558,-0.468696684,-0.626159787,-0.539445102,-0.36706993,-0.351528734,-0.517649949,-0.506612957,-0.424041241,-0.434595019,-0.35761109,-0.327680469,-0.323007405,-0.36957255,-0.244262472,-0.371577144,-0.510394037,-0.435822159,-0.433740765,-0.450450361,-0.501107097,-0.357132047,-0.286658674
Moldova,MDA,Voice and Accountability: Estimate,VA.EST,0.01836968,0.089800134,-0.143778056,-0.532346845,-0.491123885,-0.585409641,-0.547894061,-0.267036706,-0.292217821,-0.307182461,-0.296487033,-0.055253185,0.049504522,-0.034426074,-0.071324818,0.011560814,0.028605409,-0.009073544,-0.016676281,-0.109600902,-0.100616597,-0.045278657,0.042553507,0.094781168
Monaco,MCO,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.731612086,1.740214109,1.762151003,1.780909538,1.780709863,1.266005278,1.279871821,1.27020359
Monaco,MCO,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.740904927,1.805493236,1.876407385,1.879265428,1.852065086,2.028542757,2.026758671,2.046895981
Monaco,MCO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,1.169785261,1.11256206,1.030053735,1.007802725,1.037468791,1.029076695,0.977230787,0.964173734,1.042408824,1.048162341,1.056243896,1.023347855,1.314925075,1.315310597,1.615089536,1.577254295,1.577211499,1.17722559,1.172496915,1.204843044
Monaco,MCO,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.271965504,1.229950666,1.199921489,1.187329054,1.221926212,1.335421324,1.359349608,1.398334026
Monaco,MCO,Rule of Law: Estimate,RL.EST,0.809140563,0.876508176,0.839712262,0.833945811,0.83328414,0.826330423,0.776517034,0.984307051,0.87686491,0.901979089,0.943857253,0.882354259,0.939608097,0.926880658,0.929197848,..,1.512989044,1.513311863,1.534928083,1.536625862,1.510484815,1.367854357,1.390515685,1.48544991
Monaco,MCO,Voice and Accountability: Estimate,VA.EST,1.098291993,1.114418864,1.117948532,1.092975616,0.952753425,0.928724051,0.924126983,0.929085612,0.934261024,0.971235871,0.95471257,1.024482369,0.802048743,0.796869934,0.819821715,0.993937194,1.017175436,0.836897433,0.836443365,0.640359581,0.656735599,0.673558414,0.705153167,0.712894499
Mongolia,MNG,Control of Corruption: Estimate,CC.EST,0.111758478,0.110406369,-0.266555637,0.025880625,-0.221844956,-0.269411176,-0.604816973,-0.587645471,-0.613750696,-0.664763153,-0.761497498,-0.733134985,-0.696974516,-0.535095811,-0.477977753,-0.471893132,-0.517446935,-0.509768784,-0.476011604,-0.448486507,-0.455313385,-0.494477481,-0.552942455,-0.560807109
Mongolia,MNG,Government Effectiveness: Estimate,GE.EST,-0.378730357,-0.291684538,-0.325786859,-0.115116656,-0.214628026,-0.37596941,-0.373126298,-0.489525706,-0.537642062,-0.523842573,-0.663388073,-0.56157589,-0.575659573,-0.626131415,-0.537945449,-0.425771981,-0.447768539,-0.096344024,-0.277832061,-0.246496841,-0.234557524,-0.420242369,-0.51641947,-0.424908698
Mongolia,MNG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.747216463,0.35268867,0.821868122,1.170978546,0.963294148,0.775293171,0.878712356,0.646906972,0.668377757,0.539784849,0.609987438,0.597042263,0.606538892,0.471134812,0.491320789,0.791901171,0.711831987,0.7876001,0.783370972,0.831077039,0.636659682,0.717772186,0.705798924,0.533999085
Mongolia,MNG,Regulatory Quality: Estimate,RQ.EST,-0.173729807,-0.161171496,-0.173168585,-0.10322991,-0.560890138,-0.495305836,-0.491697431,-0.321416348,-0.283821404,-0.351098925,-0.306162864,-0.258041173,-0.238061503,-0.216407061,-0.332616419,-0.277615696,-0.368251026,-0.099387668,-0.125497416,0.008206715,-0.002527024,-0.108932532,-0.253772855,-0.270890504
